ProductReference,Avg_CostImpact_Product (ProdRef),UnresolvedRate_Product (ProdRef),Total_Incidents_Product (ProdRef)
PRD03517,311.0,0.0,1
PRD03518,445.0,1.0,2
PRD03519,313.0,0.0,4
PRD03520,800.5,0.0,2
PRD03521,522.5,0.25,4
PRD03522,359.0,1.0,1
PRD03523,800.5,0.0,2
PRD03524,426.875,0.0,2
PRD03525,289.0,0.5,2
PRD03526,391.25,0.0,2
PRD03527,966.5,0.0,2
PRD03528,526.0,0.0,3
PRD03529,800.5,0.5,2
PRD03530,1106.0,0.0,3
PRD03531,437.1875,0.5,4
PRD03533,727.0,0.5,2
PRD03534,925.0,1.0,1
PRD03535,121.0,0.0,1
PRD03536,188.0,0.0,1
PRD03537,135.0,0.0,2
PRD03539,1045.0,1.0,2
PRD03540,446.0,0.0,1
PRD03541,193.66666666666666,0.0,3
PRD03542,360.4166666666667,0.6666666666666666,3
PRD03543,265.0,0.0,1
PRD03544,493.4375,0.0,4
PRD03545,235.0,0.0,3
PRD03546,465.625,0.0,2
PRD03548,290.0,0.0,2
PRD03550,398.3333333333333,0.3333333333333333,3
PRD03552,310.5,0.0,2
PRD03553,264.0,0.0,1
PRD03554,167.0,1.0,1
PRD03555,272.75,0.0,4
PRD03557,285.5,0.0,4
PRD03558,638.8,0.2,5
PRD03559,400.0,0.5,2
PRD03562,222.0,0.0,1
PRD03563,392.5,0.0,2
PRD03564,197.0,0.0,1
PRD03565,1345.0,0.0,1
PRD03566,254.5,0.0,2
PRD03567,257.0,0.0,1
PRD03568,224.0,0.0,1
PRD03569,269.0,0.0,1
PRD03570,592.75,0.2,5
PRD03572,410.5,0.0,2
PRD03574,544.1428571428571,0.14285714285714285,7
PRD03575,309.1666666666667,0.0,6
PRD03576,257.0,0.0,3
PRD03578,229.0,0.0,2
PRD03579,1349.0,0.0,1
PRD03580,895.3125,0.25,4
PRD03581,144.0,0.0,1
PRD03582,327.0,0.0,1
PRD03583,1132.5,0.0,2
PRD03585,430.0,0.5,4
PRD03586,1436.0,0.0,1
PRD03587,239.5,0.0,4
PRD03588,125.0,0.0,1
PRD03590,352.0,0.0,1
PRD03591,282.25,0.0,4
PRD03592,382.3333333333333,0.0,3
PRD03593,350.625,0.0,2
PRD03594,370.0,0.0,2
PRD03595,159.0,1.0,2
PRD03596,1138.0,0.0,1
PRD03597,1215.0,1.0,1
PRD03598,235.5,0.0,4
PRD03599,193.0,0.0,2
PRD03600,1814.0,0.0,1
PRD03603,321.0,0.0,6
PRD03605,341.0,0.0,1
PRD03606,186.0,0.0,1
PRD03607,259.0,0.0,2
PRD03608,214.375,0.0,2
PRD03609,258.0,0.0,1
PRD03610,1108.0,0.0,1
PRD03611,149.0,0.0,1
PRD03612,672.375,0.5,2
PRD03613,180.0,1.0,1
PRD03614,122.0,1.0,1
PRD03617,320.5,0.0,2
PRD03618,380.0,0.0,1
PRD03619,309.5,0.0,2
PRD03620,162.0,0.0,2
PRD03621,1307.0,0.0,1
PRD03622,616.0,0.0,2
PRD03624,354.0,0.0,1
PRD03625,380.6666666666667,0.0,3
PRD03627,143.0,0.0,2
PRD03629,457.9166666666667,0.0,3
PRD03630,1757.0,0.0,1
PRD03631,1341.0,0.5,2
PRD03632,144.0,0.0,1
PRD03633,68.0,0.0,1
PRD03634,1376.25,0.0,1
PRD03635,588.125,0.5,2
PRD03636,354.0,0.0,1
PRD03637,59.0,0.0,1
PRD03638,327.3333333333333,0.0,3
PRD03639,270.5,0.0,2
PRD03640,484.6875,0.0,4
PRD03643,347.0,0.0,1
PRD03645,89.5,0.0,2
PRD03646,210.25,0.0,4
PRD03647,512.5,0.0,3
PRD03648,610.0,0.0,3
PRD03649,276.6666666666667,0.0,3
PRD03650,1525.625,0.0,2
PRD03651,105.0,0.0,1
PRD03652,1694.0,0.0,1
PRD03653,545.8,0.2,5
PRD03654,145.5,0.0,2
PRD03655,411.0,0.0,1
PRD03657,341.0,0.0,2
PRD03658,371.3333333333333,0.0,3
PRD03659,1112.5,0.0,2
PRD03660,232.8,0.2,5
PRD03661,216.0,0.5,2
PRD03662,1264.0,0.0,1
PRD03664,530.625,0.25,4
PRD03665,603.0,0.0,3
PRD03666,505.0,0.5,2
PRD03667,313.0,0.0,2
PRD03668,341.3333333333333,0.0,3
PRD03669,521.25,0.3333333333333333,3
PRD03670,523.5,0.0,5
PRD03672,391.5,0.0,2
PRD03674,405.0,0.0,3
PRD03675,460.6666666666667,0.0,3
PRD03676,206.0,0.0,1
PRD03677,264.6666666666667,0.0,3
PRD03678,507.8125,0.0,4
PRD03680,331.5,0.0,2
PRD03682,485.0,0.0,1
PRD03683,445.5,0.0,2
PRD03685,1696.0,0.0,1
PRD03688,1232.75,0.0,4
PRD03691,299.5,0.0,2
PRD03692,227.5,0.5,2
PRD03693,320.6666666666667,0.3333333333333333,3
PRD03694,218.0,0.0,1
PRD03695,506.5,0.5,2
PRD03696,201.0,0.0,1
PRD03697,185.0,1.0,1
PRD03698,769.0,0.0,2
PRD03699,918.0,0.0,1
PRD03700,160.0,0.0,1
PRD03701,702.0,0.0,1
PRD03703,665.0,0.0,1
PRD03705,346.0,0.0,1
PRD03706,408.0,0.3333333333333333,3
PRD03707,194.0,0.0,1
PRD03708,785.5,0.0,2
PRD03709,223.5,0.0,4
PRD03710,392.3333333333333,0.0,3
PRD03711,375.0,1.0,1
PRD03713,1094.0,0.0,1
PRD03714,1107.6666666666667,0.0,3
PRD03717,182.5,0.0,2
PRD03718,370.0,0.0,1
PRD03719,160.0,1.0,1
PRD03721,971.0,0.0,1
PRD03722,325.3125,0.0,4
PRD03724,209.0,0.0,1
PRD03725,710.0,0.0,1
PRD03726,996.5,0.0,2
PRD03727,286.6666666666667,0.0,3
PRD03728,289.0,0.0,3
PRD03729,282.75,0.0,4
PRD03731,406.0,0.0,1
PRD03732,276.0,0.0,3
PRD03733,1355.0,0.0,2
PRD03734,288.5,0.0,2
PRD03735,513.5,0.0,5
PRD03737,1765.0,0.0,1
PRD03739,202.0,0.0,2
PRD03740,243.75,0.0,1
PRD03741,353.0,0.0,2
PRD03743,616.25,1.0,2
PRD03744,147.5,0.0,1
PRD03745,210.0,0.0,2
PRD03746,447.85714285714283,0.2857142857142857,7
PRD03747,1513.5,0.0,2
PRD03748,1316.875,0.0,2
PRD03749,907.8125,0.0,4
PRD03750,292.0,0.5,2
PRD03751,184.0,0.0,1
PRD03752,283.0,1.0,1
PRD03753,544.25,0.0,4
PRD03754,1678.0,0.0,1
PRD03755,233.0,0.0,2
PRD03756,289.0,0.0,1
PRD03757,329.0,0.0,3
PRD03758,302.0,0.0,3
PRD03759,1182.0,0.0,1
PRD03760,314.0,0.0,1
PRD03763,225.75,0.0,4
PRD03764,218.5,0.5,2
PRD03765,338.0,0.0,1
PRD03766,652.75,0.25,4
PRD03767,1359.0,0.0,1
PRD03768,336.0,0.0,1
PRD03769,206.0,0.0,1
PRD03771,372.0,0.3333333333333333,3
PRD03773,537.6666666666666,0.0,3
PRD03774,1720.5,0.0,2
PRD03775,1674.5833333333333,0.3333333333333333,3
PRD03776,757.3333333333334,0.0,3
PRD03777,457.0,0.0,1
PRD03778,1038.0,0.0,1
PRD03779,1384.3333333333333,0.3333333333333333,3
PRD03780,543.75,0.3333333333333333,3
PRD03781,1140.0,0.0,3
PRD03782,200.0,0.0,2
PRD03783,541.5,0.25,4
PRD03784,331.0,1.0,1
PRD03785,308.0,0.0,2
PRD03786,373.0,0.0,1
PRD03787,420.625,0.0,2
PRD03789,486.25,0.0,3
PRD03791,194.5,0.0,2
PRD03792,131.0,0.0,1
PRD03794,60.0,0.0,1
PRD03795,645.0,0.0,2
PRD03796,697.1875,0.0,4
PRD03797,289.3333333333333,0.0,3
PRD03799,735.3125,0.25,4
PRD03800,595.6666666666666,0.0,3
PRD03801,546.875,0.0,2
PRD03802,160.0,0.3333333333333333,3
PRD03803,274.2,0.2,5
PRD03804,1524.0,0.0,3
PRD03808,644.5,0.0,2
PRD03809,438.3333333333333,0.3333333333333333,3
PRD03811,1390.5,0.0,2
PRD03812,180.5,0.0,2
PRD03813,157.0,0.0,1
PRD03814,1142.75,0.0,4
PRD03815,251.0,0.0,3
PRD03816,462.3333333333333,0.0,3
PRD03817,214.0,0.0,1
PRD03818,407.0,0.0,2
PRD03819,378.75,0.0,3
PRD03820,190.0,0.0,2
PRD03822,1210.0,0.0,1
PRD03823,358.0,0.0,1
PRD03824,201.5,0.5,2
PRD03825,827.2,0.0,5
PRD03826,393.0,0.0,1
PRD03827,1226.0,0.0,1
PRD03829,360.0,0.0,2
PRD03830,552.3333333333334,0.0,3
PRD03831,991.0,0.0,3
PRD03833,302.5,0.0,5
PRD03834,1526.0,0.0,1
PRD03835,371.0,0.0,1
PRD03836,448.0,0.5,2
PRD03837,372.6666666666667,0.0,3
PRD03838,227.0,0.0,1
PRD03839,807.5,0.0,2
PRD03840,749.75,0.0,2
PRD03841,270.3333333333333,0.0,3
PRD03842,262.0,0.0,2
PRD03843,386.0,0.0,1
PRD03844,1262.0,0.0,2
PRD03845,399.6666666666667,0.0,3
PRD03846,1717.0,0.0,2
PRD03847,544.375,0.0,2
PRD03848,277.0,0.0,1
PRD03849,1063.0,0.0,3
PRD03851,756.3333333333334,0.3333333333333333,3
PRD03852,451.0,0.0,2
PRD03854,225.5,0.0,4
PRD03855,1254.5,0.25,4
PRD03856,496.25,0.0,1
PRD03857,218.0,0.0,2
PRD03858,491.25,0.0,2
PRD03859,358.5,0.0,2
PRD03860,172.66666666666666,0.0,3
PRD03861,323.0,1.0,1
PRD03864,257.5,0.0,2
PRD03865,176.25,0.0,1
PRD03867,1481.5,0.0,2
PRD03869,1035.0,0.0,2
PRD03871,1113.5,0.0,2
PRD03872,238.66666666666666,0.0,3
PRD03873,294.0,0.5,2
PRD03874,343.75,0.0,1
PRD03875,298.0,0.0,3
PRD03876,1235.3333333333333,0.0,3
PRD03877,244.5,0.0,2
PRD03878,338.5,0.0,2
PRD03879,490.625,0.0,2
PRD03881,180.5,0.0,2
PRD03883,520.625,0.0,2
PRD03884,102.0,0.0,1
PRD03885,383.75,0.25,4
PRD03886,331.25,0.0,1
PRD03887,570.0,0.25,4
PRD03888,1224.6666666666667,0.3333333333333333,3
PRD03889,1162.0,0.0,1
PRD03890,852.5,0.0,1
PRD03893,1770.0,0.0,1
PRD03894,1493.6666666666667,0.0,3
PRD03895,52.0,0.0,1
PRD03896,554.5833333333334,0.0,3
PRD03897,466.0,1.0,1
PRD03898,395.0,0.0,1
PRD03899,360.5,0.5,2
PRD03900,372.0,0.5,2
PRD03901,434.0,0.0,2
PRD03902,768.0,0.0,2
PRD03903,493.0,0.0,1
PRD03904,1352.0,0.0,1
PRD03905,342.0,0.3333333333333333,3
PRD03906,247.0,0.5,2
PRD03907,469.375,0.0,4
PRD03909,348.75,0.0,1
PRD03911,367.0,1.0,1
PRD03912,174.0,0.0,1
PRD03913,458.0,0.0,1
PRD03914,465.625,0.0,2
PRD03915,392.0,0.0,1
PRD03916,903.3333333333334,0.0,3
PRD03917,607.0,0.0,2
PRD03918,240.0,0.0,1
PRD03919,792.5,0.0,2
PRD03920,125.0,0.0,1
PRD03921,288.5,0.0,2
PRD03922,658.75,0.25,4
PRD03923,202.5,0.0,2
PRD03924,338.0,1.0,1
PRD03925,1768.0,0.0,1
PRD03926,499.0,0.0,1
PRD03927,849.0,0.0,1
PRD03928,1400.0,0.0,1
PRD03929,1285.5,0.0,2
PRD03931,399.0,1.0,1
PRD03933,81.0,0.0,1
PRD03934,318.0,0.3333333333333333,3
PRD03935,756.5,0.0,2
PRD03936,1221.0,0.0,2
PRD03937,1163.75,0.0,2
PRD03938,347.0,0.0,3
PRD03939,311.75,0.25,4
PRD03940,1150.4166666666667,0.6666666666666666,3
PRD03941,114.5,0.0,2
PRD03942,310.0,0.0,2
PRD03944,900.0,0.0,1
PRD03945,255.0,0.0,1
PRD03946,690.625,0.0,2
PRD03947,198.0,0.0,1
PRD03948,271.5,0.0,2
PRD03949,344.0,0.0,2
PRD03950,413.4375,0.0,4
PRD03951,403.5,0.0,4
PRD03952,295.0,0.0,2
PRD03953,1378.5,0.0,2
PRD03954,272.75,0.0,4
PRD03955,213.33333333333334,0.0,3
PRD03956,359.6875,0.0,4
PRD03957,334.5,0.0,2
PRD03960,305.0,0.5,2
PRD03961,103.0,0.0,1
PRD03962,1370.0,0.3333333333333333,3
PRD03963,430.0,0.0,1
PRD03964,1297.0,0.0,1
PRD03966,151.25,0.0,1
PRD03967,222.0,0.0,1
PRD03968,262.0,0.3333333333333333,3
PRD03969,204.66666666666666,0.3333333333333333,3
PRD03970,85.0,0.0,1
PRD03971,677.3333333333334,0.0,3
PRD03972,233.0,0.0,1
PRD03973,319.3333333333333,0.3333333333333333,3
PRD03976,404.0,0.0,1
PRD03977,1281.0,1.0,1
PRD03979,335.5,0.0,2
PRD03981,488.0,0.5,2
PRD03982,254.66666666666666,0.0,3
PRD03983,175.0,0.0,3
PRD03984,171.5,0.5,2
PRD03985,176.0,0.5,2
PRD03986,287.0,0.0,1
PRD03987,435.0,0.0,2
PRD03988,1137.0,0.0,1
PRD03989,385.0,0.0,2
PRD03990,268.0,0.0,1
PRD03991,328.0,0.0,2
PRD03992,188.5,0.0,2
PRD03993,289.0,0.0,1
PRD03995,364.375,0.0,2
PRD03996,339.0,0.0,1
PRD04000,106.0,0.0,1
PRD04001,270.0,0.0,1
PRD04002,307.5,0.0,2
PRD04003,513.75,0.0,2
PRD04004,315.0,0.0,1
PRD04005,355.5,0.0,2
PRD04006,398.75,0.0,1
PRD04007,986.5,0.0,2
PRD04008,453.6666666666667,0.16666666666666666,6
PRD04009,1372.0,0.0,2
PRD04010,313.0,0.0,1
PRD04011,320.6666666666667,0.3333333333333333,3
PRD04012,412.5,0.0,2
PRD04013,1356.6666666666667,0.0,3
PRD04015,460.25,0.0,4
PRD04016,282.0,1.0,1
PRD04017,281.0,0.0,3
PRD04018,394.6666666666667,0.0,3
PRD04019,273.6666666666667,0.0,3
PRD04020,475.6666666666667,0.0,3
PRD04021,659.3333333333334,0.0,3
PRD04022,176.0,0.0,1
PRD04023,1274.5,0.0,2
PRD04024,323.5,0.0,4
PRD04025,1041.5,0.0,2
PRD04026,386.0,0.3333333333333333,3
PRD04027,1847.5,0.0,1
PRD04028,223.0,0.0,2
PRD04030,1035.75,0.0,4
PRD04031,1761.6666666666667,0.0,3
PRD04032,1400.0,0.0,1
PRD04033,466.875,0.0,2
PRD04034,73.0,0.0,1
PRD04035,294.5,0.0,2
PRD04036,474.0,0.3333333333333333,3
PRD04037,814.0,0.0,5
PRD04038,471.0,1.0,1
PRD04039,146.0,0.0,1
PRD04040,390.0,0.0,4
PRD04043,960.6666666666666,0.0,3
PRD04044,1284.3333333333333,0.3333333333333333,3
PRD04045,598.0,0.0,3
PRD04046,332.0,0.0,1
PRD04047,352.5,0.5,2
PRD04049,325.0,0.0,2
PRD04050,366.0,0.0,1
PRD04051,309.5833333333333,0.0,3
PRD04053,375.625,0.0,2
PRD04054,191.0,0.5,2
PRD04057,295.0,0.0,1
PRD04058,268.0,0.0,1
PRD04059,303.3333333333333,0.0,3
PRD04060,1402.5,0.5,4
PRD04061,246.0,0.0,1
PRD04062,302.5,0.0,2
PRD04063,477.0,0.0,1
PRD04064,102.0,0.0,1
PRD04066,402.85714285714283,0.0,7
PRD04067,311.0,1.0,1
PRD04068,1119.8,0.2,5
PRD04069,896.0,0.0,1
PRD04070,206.5,0.5,2
PRD04071,281.75,0.0,4
PRD04072,1238.5,0.0,4
PRD04073,284.0,0.0,1
PRD04074,340.0,0.0,1
PRD04077,476.0,0.0,2
PRD04078,78.0,0.0,1
PRD04079,782.0,0.0,2
PRD04080,658.25,0.0,4
PRD04082,328.0,0.0,3
PRD04083,1007.75,0.0,4
PRD04084,311.0,0.0,1
PRD04085,1067.0,0.0,1
PRD04087,294.0625,0.25,4
PRD04089,241.0,0.0,1
PRD04090,194.0,0.0,1
PRD04091,1146.2,0.0,5
PRD04092,356.0,0.0,1
PRD04095,410.4166666666667,0.0,3
PRD04096,1320.625,0.0,2
PRD04098,328.2,0.2,5
PRD04099,377.0833333333333,0.3333333333333333,6
PRD04100,367.5,0.0,3
PRD04101,1511.6666666666667,0.16666666666666666,6
PRD04102,993.75,0.0,3
PRD04103,1153.0,0.0,2
PRD04105,273.3333333333333,0.0,3
PRD04106,1285.6666666666667,0.0,3
PRD04107,167.0,0.0,4
PRD04108,371.0,0.0,2
PRD04109,275.3333333333333,0.3333333333333333,3
PRD04110,87.0,0.0,1
PRD04111,205.5,0.0,2
PRD04112,814.0,0.0,3
PRD04113,278.0,0.0,2
PRD04114,431.0,0.0,1
PRD04116,307.0,0.0,2
PRD04119,165.0,0.0,1
PRD04120,1555.2,0.4,5
PRD04121,363.125,0.0,2
PRD04122,372.0,0.0,1
PRD04123,789.0,0.0,3
PRD04124,344.3333333333333,0.0,3
PRD04126,1641.5625,0.0,4
PRD04128,320.0,0.0,2
PRD04129,266.25,1.0,1
PRD04130,492.0,0.0,1
PRD04131,622.5,0.0,2
PRD04132,260.0,0.0,1
PRD04133,481.0,0.3333333333333333,3
PRD04134,1043.5,0.0,2
PRD04135,417.5,0.0,1
PRD04136,342.4,0.0,5
PRD04137,216.0,0.0,4
PRD04138,249.5,0.0,2
PRD04139,736.25,0.0,2
PRD04140,701.5,0.0,2
PRD04141,449.8,0.0,5
PRD04142,397.5,1.0,1
PRD04143,129.0,0.0,1
PRD04144,248.33333333333334,0.0,3
PRD04145,219.33333333333334,0.0,3
PRD04146,1662.0,0.0,1
PRD04147,343.75,0.0,1
PRD04148,630.5,0.0,2
PRD04149,1158.0,0.0,1
PRD04150,279.0,0.0,2
PRD04152,370.4166666666667,0.0,3
PRD04153,1444.6666666666667,0.16666666666666666,6
PRD04154,914.0,0.5,2
PRD04155,832.0,0.5,2
PRD04156,319.5,0.0,2
PRD04157,518.125,0.0,2
PRD04158,312.0,0.0,3
PRD04159,697.9166666666666,0.0,3
PRD04160,252.6,0.2,5
PRD04161,223.0,0.0,1
PRD04162,359.0,0.0,1
PRD04163,401.25,0.0,1
PRD04165,223.5,0.5,2
PRD04166,229.0,0.5,2
PRD04167,424.5,0.0,2
PRD04168,342.5,0.25,4
PRD04169,182.5,0.5,2
PRD04170,328.0,0.0,2
PRD04172,158.0,0.0,1
PRD04173,1373.125,0.0,2
PRD04174,286.0,1.0,1
PRD04175,460.0,0.0,1
PRD04176,702.5,0.0,2
PRD04180,329.0,0.0,1
PRD04181,666.0,0.5,2
PRD04182,1390.0,0.0,1
PRD04183,1316.25,0.0,2
PRD04184,496.25,0.0,4
PRD04185,335.0,0.3333333333333333,3
PRD04187,106.0,1.0,1
PRD04188,268.0,1.0,1
PRD04189,1358.0,0.0,2
PRD04190,1429.0,0.0,2
PRD04191,1095.0,0.0,2
PRD04192,124.0,0.0,2
PRD04193,124.25,0.0,4
PRD04194,1364.0,0.0,1
PRD04195,1598.0,0.0,1
PRD04196,294.0,0.0,1
PRD04197,413.0,0.0,1
PRD04198,127.5,0.5,2
PRD04199,1047.1875,0.0,4
PRD04200,1247.0,0.0,2
PRD04201,271.0,0.0,2
PRD04203,325.0,0.0,1
PRD04204,1146.0,0.0,1
PRD04207,528.75,0.0,4
PRD04208,365.0,0.0,2
PRD04209,203.75,0.0,1
PRD04212,509.6666666666667,0.0,3
PRD04214,580.0,0.0,2
PRD04215,834.0,0.0,1
PRD04216,465.5,1.0,2
PRD04217,384.0,0.0,1
PRD04218,255.5,0.5,2
PRD04220,337.0,0.0,2
PRD04221,421.25,0.3333333333333333,3
PRD04223,192.5,0.0,2
PRD04224,300.25,0.0,4
PRD04225,186.5,0.0,2
PRD04226,253.5,0.5,2
PRD04227,1010.5,0.0,2
PRD04228,755.0,0.0,2
PRD04229,273.0,0.0,2
PRD04230,157.0,1.0,1
PRD04231,848.0,0.0,1
PRD04232,141.25,0.0,2
PRD04233,183.0,0.0,1
PRD04235,521.6666666666666,0.0,3
PRD04236,268.5,0.25,4
PRD04237,199.0,0.25,4
PRD04238,430.5,0.25,4
PRD04239,1278.3333333333333,0.0,3
PRD04240,172.0,0.0,1
PRD04241,721.6666666666666,0.0,3
PRD04242,378.75,0.0,1
PRD04244,194.0,0.0,1
PRD04245,344.6,0.2,5
PRD04246,338.5,1.0,2
PRD04247,746.0,0.0,2
PRD04248,218.0,0.0,1
PRD04249,278.5,0.0,2
PRD04250,248.0,0.0,1
PRD04251,114.0,0.0,1
PRD04252,546.25,0.5,2
PRD04253,614.0,0.5,2
PRD04254,279.0,0.0,1
PRD04255,297.5,0.0,2
PRD04256,520.625,0.25,4
PRD04258,542.0,0.0,2
PRD04259,1043.75,0.0,4
PRD04260,1579.0,0.0,1
PRD04262,374.75,0.0,4
PRD04263,695.6666666666666,0.0,3
PRD04266,888.5,0.0,6
PRD04267,697.0,0.0,1
PRD04268,351.25,0.0,4
PRD04269,494.44444444444446,0.1111111111111111,9
PRD04270,595.0,0.0,3
PRD04271,440.0,0.0,3
PRD04273,417.5,0.5,2
PRD04275,85.0,0.0,1
PRD04276,146.0,0.0,1
PRD04277,964.0,0.0,2
PRD04278,835.3333333333334,0.0,3
PRD04279,309.5,0.5,2
PRD04280,271.0,0.0,3
PRD04281,399.6875,0.0,4
PRD04282,181.0,0.0,2
PRD04283,379.375,0.5,2
PRD04284,478.125,0.0,2
PRD04285,254.0,0.0,1
PRD04286,588.75,0.0,1
PRD04287,439.5,0.0,2
PRD04289,177.0,0.0,1
PRD04290,342.0,0.3333333333333333,3
PRD04292,375.3333333333333,0.3333333333333333,3
PRD04293,125.0,0.0,2
PRD04294,226.75,0.0,4
PRD04295,1263.5,0.5,2
PRD04296,619.5,0.0,2
PRD04297,370.0,0.0,2
PRD04298,299.0,0.0,1
PRD04300,530.625,0.0,2
PRD04302,1143.0,0.0,1
PRD04303,269.0,0.0,2
PRD04304,796.5,0.0,2
PRD04305,306.5,0.0,2
PRD04306,534.375,0.0,2
PRD04307,219.0,0.0,1
PRD04308,1059.6666666666667,0.3333333333333333,3
PRD04309,312.0,0.0,2
PRD04310,155.0,1.0,1
PRD04312,366.8,0.0,5
PRD04313,325.0,0.0,1
PRD04314,269.5,0.0,2
PRD04315,714.5,0.5,2
PRD04316,572.5,0.0,3
PRD04317,552.0,0.0,3
PRD04318,277.0,0.0,1
PRD04319,681.25,0.0,1
PRD04321,277.5,0.0,2
PRD04322,649.75,0.25,4
PRD04323,1276.0,0.0,2
PRD04324,317.0,0.5,2
PRD04325,440.0,0.0,1
PRD04327,271.25,0.25,4
PRD04328,1269.0,0.0,1
PRD04329,342.3333333333333,0.0,3
PRD04330,242.0,0.0,1
PRD04331,349.0,0.0,4
PRD04332,234.0,0.0,1
PRD04333,906.25,0.0,4
PRD04334,1348.0,0.0,1
PRD04336,291.4,0.0,5
PRD04337,287.0,0.0,1
PRD04339,225.5,0.0,2
PRD04340,449.5,0.0,2
PRD04341,641.0,0.0,1
PRD04342,308.5,0.0,2
PRD04344,286.0,0.0,1
PRD04346,194.0,0.0,2
PRD04347,282.2,0.0,5
PRD04348,509.5,0.5,2
PRD04350,1139.8333333333333,0.16666666666666666,6
PRD04351,812.0,0.0,1
PRD04352,728.5,0.0,2
PRD04353,1082.0,0.0,2
PRD04354,97.0,0.0,2
PRD04355,434.4,0.0,5
PRD04356,1330.0,0.0,1
PRD04357,254.5,0.5,2
PRD04358,490.3333333333333,0.0,3
PRD04359,377.5,0.0,1
PRD04360,439.0,0.0,1
PRD04361,262.0,0.5,2
PRD04362,216.5,0.0,2
PRD04364,716.25,0.0,1
PRD04365,344.5,0.0,2
PRD04366,1011.5,0.0,2
PRD04367,390.5,0.0,2
PRD04368,361.0,0.0,1
PRD04369,398.0,0.0,1
PRD04370,347.25,0.25,4
PRD04371,539.6875,0.25,4
PRD04372,490.625,0.0,2
PRD04373,196.0,0.0,2
PRD04374,1307.6666666666667,0.0,3
PRD04375,639.5833333333334,0.0,3
PRD04376,272.0,0.0,1
PRD04377,845.25,0.25,4
PRD04378,444.375,0.0,2
PRD04379,346.6,0.2,5
PRD04381,335.25,0.0,4
PRD04382,291.0,0.0,2
PRD04383,365.0,0.0,1
PRD04384,674.0,0.0,1
PRD04385,319.5,0.5,2
PRD04386,907.0,0.0,1
PRD04387,356.6666666666667,0.0,3
PRD04388,340.0,0.0,1
PRD04389,332.0,0.0,4
PRD04391,358.0,0.0,1
PRD04392,190.33333333333334,0.3333333333333333,3
PRD04393,1720.0,0.0,3
PRD04394,210.0,0.0,4
PRD04396,293.0,0.0,2
PRD04397,543.125,0.0,2
PRD04398,187.0,0.0,1
PRD04401,352.3333333333333,0.0,3
PRD04402,253.33333333333334,0.0,3
PRD04403,287.3333333333333,0.3333333333333333,3
PRD04405,1262.0,0.0,3
PRD04406,731.0,0.0,1
PRD04407,226.5,0.0,2
PRD04408,355.0,0.0,2
PRD04409,398.0,0.0,2
PRD04410,295.25,0.25,4
PRD04411,291.5,0.0,4
PRD04412,350.5,0.0,2
PRD04413,1244.0,0.0,2
PRD04414,680.0,0.0,2
PRD04415,279.0,0.0,1
PRD04417,1202.1875,0.0,4
PRD04418,214.5,0.0,6
PRD04419,106.0,0.0,1
PRD04420,231.0,0.0,3
PRD04421,370.0,0.0,1
PRD04422,348.0,0.0,2
PRD04424,365.0,0.0,2
PRD04425,145.0,0.0,1
PRD04426,1306.0,0.0,1
PRD04427,461.875,0.0,2
PRD04428,390.6666666666667,0.0,3
PRD04429,386.0,0.0,1
PRD04430,352.0,0.0,2
PRD04431,1419.5,0.0,2
PRD04432,420.0,0.0,2
PRD04433,262.0,0.0,1
PRD04434,528.125,0.5,2
PRD04435,443.75,0.2,5
PRD04436,356.0,0.0,1
PRD04437,548.75,0.0,1
PRD04438,279.0,0.0,1
PRD04439,1479.25,0.2,5
PRD04442,470.5,0.0,2
PRD04443,358.0,0.0,3
PRD04444,241.0,0.0,1
PRD04445,758.6666666666666,0.0,3
PRD04446,352.5,0.0,2
PRD04447,573.75,1.0,1
PRD04448,481.0,0.0,1
PRD04450,373.0,0.0,1
PRD04451,609.375,0.0,2
PRD04452,205.33333333333334,0.0,3
PRD04453,365.5,0.0,2
PRD04454,326.5,0.0,2
PRD04455,324.3333333333333,0.0,3
PRD04456,484.0,1.0,1
PRD04457,1365.0,0.0,2
PRD04459,1930.0,0.0,1
PRD04460,153.0,0.0,1
PRD04461,1464.5,0.0,2
PRD04462,190.5,0.0,2
PRD04463,552.5,0.5,2
PRD04464,385.0,0.0,1
PRD04465,1133.0,0.0,2
PRD04466,729.0,0.0,1
PRD04467,222.0,0.0,1
PRD04468,415.0,0.0,1
PRD04469,568.0,0.0,2
PRD04470,205.0,0.0,2
PRD04471,535.0,0.0,4
PRD04472,1517.5,0.0,2
PRD04473,399.0,0.0,1
PRD04474,413.3333333333333,0.3333333333333333,3
PRD04475,139.0,0.0,1
PRD04476,735.6666666666666,0.3333333333333333,3
PRD04477,351.25,0.25,4
PRD04479,396.0,1.0,1
PRD04480,281.5,0.0,2
PRD04481,284.5,0.0,2
PRD04483,206.5,0.5,2
PRD04484,275.5,0.0,2
PRD04485,122.25,0.0,4
PRD04486,322.0,0.0,1
PRD04487,274.0,0.0,1
PRD04488,346.0,0.0,1
PRD04489,310.5,0.5,2
PRD04490,285.0,0.0,1
PRD04491,345.625,0.5,2
PRD04492,2244.6875,0.0,4
PRD04493,1198.5,0.0,2
PRD04494,162.5,0.0,2
PRD04495,318.75,0.0,2
PRD04496,1434.75,0.0,4
PRD04497,435.0,0.0,2
PRD04498,100.0,0.0,1
PRD04499,93.5,0.5,2
PRD04500,192.66666666666666,0.3333333333333333,3
